,Unnamed: 0,player_name,fixture,opponent_team,game_points,venue,team_h_score,team_a_score,gameweek,game_minutes_played,match_goals_scored,game_assists,game_clean_sheets,game_goals_conceded,game_own_goals,game_penalties_saved,game_penalties_missed,game_yellow_cards,game_red_cards,game_saves,game_bonus,game_xG,game_xA,value,selected_by(%),price,bonus_x.1,total_goals_scored,total_assists,clean_sheets_x.1,total_clean_sheets,total_goals_conceded,total_own_goals,total_penalties_saved,total_penalties_missed,total_yellow_cards,total_red_cards,total_bonus,total_starts,total_xG,total_xA,total_points
19640,19640,Caballero,108,West Ham,0,Home,1.0,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19641,19641,Caballero,112,Bournemouth,0,Away,0.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19642,19642,Caballero,127,Arsenal,0,Home,1.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19643,19643,Caballero,135,Crystal Palace,0,Away,1.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19644,19644,Caballero,147,Newcastle,0,Home,1.0,4.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19645,19645,Caballero,154,Liverpool,0,Away,3.0,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19646,19646,Caballero,170,Brighton,0,Home,1.0,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19647,19647,Caballero,173,Fulham,0,Away,2.0,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19648,19648,Caballero,190,Nott'm Forest,0,Home,0.0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19649,19649,Caballero,195,Everton,0,Away,1.0,2.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19650,19650,Caballero,209,Aston Villa,0,Home,0.0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19651,19651,Caballero,212,Brentford,0,Away,3.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19652,19652,Caballero,229,Wolves,0,Home,1.0,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19653,19653,Caballero,234,Chelsea,0,Away,0.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19654,19654,Caballero,245,Leeds,0,Away,1.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19655,19655,Caballero,259,Leicester,0,Home,1.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19656,19656,Caballero,267,Man Utd,0,Away,0.0,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19657,19657,Caballero,69,Brentford,0,Home,0.0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19658,19658,Caballero,279,Spurs,0,Home,3.0,3.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19659,19659,Caballero,290,West Ham,0,Away,1.0,0.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19660,19660,Caballero,298,Man City,0,Home,1.0,4.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19661,19661,Caballero,307,Crystal Palace,0,Home,0.0,2.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19662,19662,Caballero,311,Arsenal,0,Away,3.0,3.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19663,19663,Caballero,330,Bournemouth,0,Home,0.0,1.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19664,19664,Caballero,340,Newcastle,0,Away,3.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,0.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19665,19665,Aribo,8,Spurs,2,Away,4.0,1.0,1,90,0,0,0,4,0,0,0,0,0,0,0,0.04,0.01,55,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19666,19666,Aribo,19,Leeds,7,Home,2.0,2.0,2,29,1,0,0,0,0,0,0,0,0,0,1,0.3,0.01,55,0.3,5.0,1,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19667,19667,Aribo,26,Leicester,1,Away,1.0,2.0,3,87,0,0,0,1,0,0,0,1,0,0,0,0.0,0.02,55,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19668,19668,Aribo,39,Man Utd,2,Home,0.0,1.0,4,88,0,0,0,1,0,0,0,0,0,0,0,0.12,0.04,55,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19669,19669,Aribo,50,Chelsea,1,Home,2.0,1.0,5,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19670,19670,Aribo,60,Wolves,2,Away,1.0,0.0,6,72,0,0,0,1,0,0,0,0,0,0,0,0.36,0.06,55,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19671,19671,Aribo,71,Aston Villa,1,Away,1.0,0.0,8,45,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04,54,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19672,19672,Aribo,89,Everton,9,Home,1.0,2.0,9,90,1,0,0,2,0,0,0,0,0,0,2,0.1,0.07,54,0.3,5.0,2,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19673,19673,Aribo,97,Man City,2,Away,4.0,0.0,10,78,0,0,0,4,0,0,0,0,0,0,0,0.0,0.01,54,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19674,19674,Aribo,108,West Ham,2,Home,1.0,1.0,11,73,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,54,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19675,19675,Aribo,112,Bournemouth,3,Away,0.0,1.0,12,63,0,0,1,0,0,0,0,0,0,0,0,0.3,0.03,54,0.3,5.0,0,2,0,1,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19676,19676,Aribo,127,Arsenal,2,Home,1.0,1.0,13,72,0,0,0,1,0,0,0,0,0,0,0,0.17,0.0,54,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19677,19677,Aribo,135,Crystal Palace,2,Away,1.0,0.0,14,90,0,0,0,1,0,0,0,0,0,0,0,0.04,0.11,53,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19678,19678,Aribo,147,Newcastle,1,Home,1.0,4.0,15,26,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,53,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19679,19679,Aribo,154,Liverpool,1,Away,3.0,1.0,16,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,52,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19680,19680,Aribo,170,Brighton,0,Home,1.0,3.0,17,45,0,0,0,1,0,0,0,1,0,0,0,0.0,0.01,52,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19681,19681,Aribo,173,Fulham,2,Away,2.0,1.0,18,66,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,52,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19682,19682,Aribo,190,Nott'm Forest,1,Home,0.0,1.0,19,26,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0,52,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19683,19683,Aribo,195,Everton,0,Away,1.0,2.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,52,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19684,19684,Aribo,209,Aston Villa,0,Home,0.0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19685,19685,Aribo,212,Brentford,0,Away,3.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19686,19686,Aribo,229,Wolves,1,Home,1.0,2.0,23,11,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,51,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19687,19687,Aribo,234,Chelsea,0,Away,0.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19688,19688,Aribo,245,Leeds,0,Away,1.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19689,19689,Aribo,259,Leicester,0,Home,1.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19690,19690,Aribo,267,Man Utd,0,Away,0.0,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19691,19691,Aribo,69,Brentford,0,Home,0.0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19692,19692,Aribo,279,Spurs,0,Home,3.0,3.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19693,19693,Aribo,290,West Ham,0,Away,1.0,0.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19694,19694,Aribo,298,Man City,0,Home,1.0,4.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19695,19695,Aribo,307,Crystal Palace,2,Home,0.0,2.0,31,61,0,0,0,1,0,0,0,0,0,0,0,0.09,0.0,50,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19696,19696,Aribo,311,Arsenal,0,Away,3.0,3.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19697,19697,Aribo,330,Bournemouth,0,Home,0.0,1.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19698,19698,Aribo,340,Newcastle,0,Away,3.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50,0.3,5.0,0,2,0,0,1,21,0,0,0,2,0,3,12,1.54,0.43,44
19699,19699,Mara,8,Spurs,0,Away,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19700,19700,Mara,19,Leeds,4,Home,2.0,2.0,2,20,0,1,0,0,0,0,0,0,0,0,0,0.03,0.16,55,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19701,19701,Mara,26,Leicester,1,Away,1.0,2.0,3,58,0,0,0,1,0,0,0,0,0,0,0,0.02,0.01,55,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19702,19702,Mara,39,Man Utd,1,Home,0.0,1.0,4,13,0,0,0,0,0,0,0,0,0,0,0,0.16,0.0,55,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19703,19703,Mara,50,Chelsea,0,Home,2.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19704,19704,Mara,60,Wolves,1,Away,1.0,0.0,6,7,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,55,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19705,19705,Mara,71,Aston Villa,1,Away,1.0,0.0,8,19,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0,54,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19706,19706,Mara,89,Everton,1,Home,1.0,2.0,9,59,0,0,0,2,0,0,0,0,0,0,0,0.36,0.01,54,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19707,19707,Mara,97,Man City,1,Away,4.0,0.0,10,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19708,19708,Mara,108,West Ham,1,Home,1.0,1.0,11,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19709,19709,Mara,112,Bournemouth,0,Away,0.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19710,19710,Mara,127,Arsenal,0,Home,1.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19711,19711,Mara,135,Crystal Palace,1,Away,1.0,0.0,14,4,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19712,19712,Mara,147,Newcastle,0,Home,1.0,4.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19713,19713,Mara,154,Liverpool,0,Away,3.0,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19714,19714,Mara,170,Brighton,1,Home,1.0,3.0,17,12,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19715,19715,Mara,173,Fulham,1,Away,2.0,1.0,18,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19716,19716,Mara,190,Nott'm Forest,2,Home,0.0,1.0,19,63,0,0,0,1,0,0,0,0,0,0,0,0.02,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19717,19717,Mara,195,Everton,1,Away,1.0,2.0,20,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19718,19718,Mara,209,Aston Villa,1,Home,0.0,1.0,21,29,0,0,0,1,0,0,0,0,0,0,0,0.05,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19719,19719,Mara,212,Brentford,0,Away,3.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19720,19720,Mara,229,Wolves,0,Home,1.0,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19721,19721,Mara,234,Chelsea,0,Away,0.0,1.0,24,31,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19722,19722,Mara,245,Leeds,1,Away,1.0,0.0,25,27,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19723,19723,Mara,259,Leicester,1,Home,1.0,0.0,26,27,0,0,0,0,0,0,0,0,0,0,0,0.03,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19724,19724,Mara,267,Man Utd,1,Away,0.0,0.0,27,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19725,19725,Mara,69,Brentford,0,Home,0.0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19726,19726,Mara,279,Spurs,4,Home,3.0,3.0,28,20,0,1,0,1,0,0,0,0,0,0,0,0.07,0.1,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19727,19727,Mara,290,West Ham,1,Away,1.0,0.0,29,53,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19728,19728,Mara,298,Man City,5,Home,1.0,4.0,30,21,1,0,0,1,0,0,0,0,0,0,0,0.14,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19729,19729,Mara,307,Crystal Palace,0,Home,0.0,2.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19730,19730,Mara,311,Arsenal,0,Away,3.0,3.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19731,19731,Mara,330,Bournemouth,0,Home,0.0,1.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19732,19732,Mara,340,Newcastle,0,Away,3.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,1,2,0,0,9,0,0,0,1,0,0,4,1.02,0.31,31
19733,19733,Larios,60,Wolves,0,Away,1.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19734,19734,Larios,71,Aston Villa,1,Away,1.0,0.0,8,45,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19735,19735,Larios,89,Everton,0,Home,1.0,2.0,9,59,0,0,0,2,0,0,0,0,0,0,0,0.0,0.01,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19736,19736,Larios,97,Man City,1,Away,4.0,0.0,10,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19737,19737,Larios,108,West Ham,0,Home,1.0,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19738,19738,Larios,112,Bournemouth,1,Away,0.0,1.0,12,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19739,19739,Larios,127,Arsenal,0,Home,1.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19740,19740,Larios,135,Crystal Palace,0,Away,1.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19741,19741,Larios,147,Newcastle,1,Home,1.0,4.0,15,33,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19742,19742,Larios,154,Liverpool,0,Away,3.0,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19743,19743,Larios,170,Brighton,0,Home,1.0,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19744,19744,Larios,173,Fulham,0,Away,2.0,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19745,19745,Larios,190,Nott'm Forest,0,Home,0.0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19746,19746,Larios,195,Everton,0,Away,1.0,2.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19747,19747,Larios,209,Aston Villa,0,Home,0.0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19748,19748,Larios,212,Brentford,0,Away,3.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19749,19749,Larios,229,Wolves,0,Home,1.0,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19750,19750,Larios,234,Chelsea,0,Away,0.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19751,19751,Larios,245,Leeds,0,Away,1.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19752,19752,Larios,259,Leicester,0,Home,1.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19753,19753,Larios,267,Man Utd,0,Away,0.0,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19754,19754,Larios,69,Brentford,0,Home,0.0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19755,19755,Larios,279,Spurs,0,Home,3.0,3.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19756,19756,Larios,290,West Ham,0,Away,1.0,0.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19757,19757,Larios,298,Man City,0,Home,1.0,4.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19758,19758,Larios,307,Crystal Palace,0,Home,0.0,2.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19759,19759,Larios,311,Arsenal,0,Away,3.0,3.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19760,19760,Larios,330,Bournemouth,0,Home,0.0,1.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19761,19761,Larios,340,Newcastle,0,Away,3.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.0,4.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.02,4
19762,19762,Caleta-Car,60,Wolves,0,Away,1.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.4,0,1,0,0,1,15,0,0,0,2,0,2,9,0.83,0.14,28
