,Gameweek,Player Name,Position,Opponent,Team,Gameweek Points,Venue,Home Team Score,Away Team Score,Minutes Played,Goals Scored,Assists,Clean Sheets,Goals Conceded,xG Conceded,Own Goals,Penalties Saved,Penalties Missed,Yellow Cards,Red Cards,Saves,Bonus,xG,xA,Selected By(%),Price,Total Goals Scored,Total Assists,Clean Sheets,Total Clean Sheets,Total Goals Conceded,Total xG Conceded,Total Own Goals,Total Saves,Total Penalties Saved,Total Penalties Missed,Total Yellow Cards,Total Red Cards,Total Bonus,Total Starts,Total xG,Total xA,Total Points
20204,4,McCarthy,Goalkeeper,Man Utd,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20205,5,McCarthy,Goalkeeper,Chelsea,Southampton,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20206,6,McCarthy,Goalkeeper,Wolves,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20207,8,McCarthy,Goalkeeper,Aston Villa,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20208,9,McCarthy,Goalkeeper,Everton,Southampton,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20209,10,McCarthy,Goalkeeper,Man City,Southampton,0,Away,4.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20210,11,McCarthy,Goalkeeper,West Ham,Southampton,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20211,12,McCarthy,Goalkeeper,Bournemouth,Southampton,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20212,13,McCarthy,Goalkeeper,Arsenal,Southampton,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20213,14,McCarthy,Goalkeeper,Crystal Palace,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20214,15,McCarthy,Goalkeeper,Newcastle,Southampton,0,Home,1.0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20215,16,McCarthy,Goalkeeper,Liverpool,Southampton,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20216,17,McCarthy,Goalkeeper,Brighton,Southampton,0,Home,1.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20217,18,McCarthy,Goalkeeper,Fulham,Southampton,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20218,19,McCarthy,Goalkeeper,Nott'm Forest,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20219,20,McCarthy,Goalkeeper,Everton,Southampton,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20220,21,McCarthy,Goalkeeper,Aston Villa,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20221,22,McCarthy,Goalkeeper,Brentford,Southampton,0,Away,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20222,23,McCarthy,Goalkeeper,Wolves,Southampton,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20223,24,McCarthy,Goalkeeper,Chelsea,Southampton,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20224,25,McCarthy,Goalkeeper,Leeds,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20225,26,McCarthy,Goalkeeper,Leicester,Southampton,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20226,27,McCarthy,Goalkeeper,Man Utd,Southampton,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20227,27,McCarthy,Goalkeeper,Brentford,Southampton,0,Home,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20228,28,McCarthy,Goalkeeper,Spurs,Southampton,0,Home,3.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20229,29,McCarthy,Goalkeeper,West Ham,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20230,30,McCarthy,Goalkeeper,Man City,Southampton,0,Home,1.0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20231,31,McCarthy,Goalkeeper,Crystal Palace,Southampton,0,Home,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20232,32,McCarthy,Goalkeeper,Arsenal,Southampton,0,Away,3.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20233,33,McCarthy,Goalkeeper,Bournemouth,Southampton,2,Home,0.0,1.0,90,0,0,0,1,1.0,0,0,0,0,0,1,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20234,34,McCarthy,Goalkeeper,Newcastle,Southampton,2,Away,3.0,1.0,90,0,0,0,3,4.47,0,0,0,0,0,3,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20235,35,McCarthy,Goalkeeper,Nott'm Forest,Southampton,0,Away,4.0,3.0,90,0,0,0,4,1.81,0,0,0,0,0,0,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20236,36,McCarthy,Goalkeeper,Fulham,Southampton,1,Home,0.0,2.0,90,0,0,0,2,1.49,0,0,0,0,0,1,0,0.0,0.0,0.1,4.3,0,0,0,0,10,8.77,0,5,0,0,0,0,0,4,0.00,0.00,5
20237,1,Romeu,Midfielder,Spurs,Southampton,2,Away,4.0,1.0,74,0,0,0,4,1.45,0,0,0,0,0,0,0,0.0,0.2,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20238,2,Romeu,Midfielder,Leeds,Southampton,0,Home,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20239,3,Romeu,Midfielder,Leicester,Southampton,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20240,4,Romeu,Midfielder,Man Utd,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20241,5,Romeu,Midfielder,Chelsea,Southampton,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20242,6,Romeu,Midfielder,Wolves,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20243,8,Romeu,Midfielder,Aston Villa,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20244,9,Romeu,Midfielder,Everton,Southampton,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20245,10,Romeu,Midfielder,Man City,Southampton,0,Away,4.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20246,11,Romeu,Midfielder,West Ham,Southampton,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20247,12,Romeu,Midfielder,Bournemouth,Southampton,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20248,13,Romeu,Midfielder,Arsenal,Southampton,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20249,14,Romeu,Midfielder,Crystal Palace,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20250,15,Romeu,Midfielder,Newcastle,Southampton,0,Home,1.0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20251,16,Romeu,Midfielder,Liverpool,Southampton,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20252,17,Romeu,Midfielder,Brighton,Southampton,0,Home,1.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20253,18,Romeu,Midfielder,Fulham,Southampton,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20254,19,Romeu,Midfielder,Nott'm Forest,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20255,20,Romeu,Midfielder,Everton,Southampton,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20256,21,Romeu,Midfielder,Aston Villa,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20257,22,Romeu,Midfielder,Brentford,Southampton,0,Away,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20258,23,Romeu,Midfielder,Wolves,Southampton,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20259,24,Romeu,Midfielder,Chelsea,Southampton,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20260,25,Romeu,Midfielder,Leeds,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20261,26,Romeu,Midfielder,Leicester,Southampton,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20262,27,Romeu,Midfielder,Man Utd,Southampton,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20263,27,Romeu,Midfielder,Brentford,Southampton,0,Home,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20264,28,Romeu,Midfielder,Spurs,Southampton,0,Home,3.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20265,29,Romeu,Midfielder,West Ham,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20266,30,Romeu,Midfielder,Man City,Southampton,0,Home,1.0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20267,31,Romeu,Midfielder,Crystal Palace,Southampton,0,Home,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20268,32,Romeu,Midfielder,Arsenal,Southampton,0,Away,3.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20269,33,Romeu,Midfielder,Bournemouth,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20270,34,Romeu,Midfielder,Newcastle,Southampton,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20271,35,Romeu,Midfielder,Nott'm Forest,Southampton,0,Away,4.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20272,36,Romeu,Midfielder,Fulham,Southampton,0,Home,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8,0,0,0,0,4,1.45,0,0,0,0,0,0,0,1,0.00,0.20,2
20273,1,Redmond,Midfielder,Spurs,Southampton,1,Away,4.0,1.0,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20274,2,Redmond,Midfielder,Leeds,Southampton,0,Home,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20275,3,Redmond,Midfielder,Leicester,Southampton,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20276,4,Redmond,Midfielder,Man Utd,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20277,5,Redmond,Midfielder,Chelsea,Southampton,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20278,6,Redmond,Midfielder,Wolves,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20279,8,Redmond,Midfielder,Aston Villa,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20280,9,Redmond,Midfielder,Everton,Southampton,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20281,10,Redmond,Midfielder,Man City,Southampton,0,Away,4.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20282,11,Redmond,Midfielder,West Ham,Southampton,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20283,12,Redmond,Midfielder,Bournemouth,Southampton,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20284,13,Redmond,Midfielder,Arsenal,Southampton,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20285,14,Redmond,Midfielder,Crystal Palace,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20286,15,Redmond,Midfielder,Newcastle,Southampton,0,Home,1.0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20287,16,Redmond,Midfielder,Liverpool,Southampton,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20288,17,Redmond,Midfielder,Brighton,Southampton,0,Home,1.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20289,18,Redmond,Midfielder,Fulham,Southampton,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20290,19,Redmond,Midfielder,Nott'm Forest,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20291,20,Redmond,Midfielder,Everton,Southampton,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20292,21,Redmond,Midfielder,Aston Villa,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20293,22,Redmond,Midfielder,Brentford,Southampton,0,Away,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20294,23,Redmond,Midfielder,Wolves,Southampton,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20295,24,Redmond,Midfielder,Chelsea,Southampton,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20296,25,Redmond,Midfielder,Leeds,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20297,26,Redmond,Midfielder,Leicester,Southampton,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20298,27,Redmond,Midfielder,Man Utd,Southampton,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20299,27,Redmond,Midfielder,Brentford,Southampton,0,Home,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20300,28,Redmond,Midfielder,Spurs,Southampton,0,Home,3.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20301,29,Redmond,Midfielder,West Ham,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20302,30,Redmond,Midfielder,Man City,Southampton,0,Home,1.0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20303,31,Redmond,Midfielder,Crystal Palace,Southampton,0,Home,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20304,32,Redmond,Midfielder,Arsenal,Southampton,0,Away,3.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20305,33,Redmond,Midfielder,Bournemouth,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20306,34,Redmond,Midfielder,Newcastle,Southampton,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20307,35,Redmond,Midfielder,Nott'm Forest,Southampton,0,Away,4.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20308,36,Redmond,Midfielder,Fulham,Southampton,0,Home,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00,0.00,1
20309,1,S.Armstrong,Midfielder,Spurs,Southampton,1,Away,4.0,1.0,45,0,0,0,2,0.57,0,0,0,0,0,0,0,0.0,0.01,0.1,4.7,2,2,0,1,32,25.81,0,0,0,0,6,0,2,14,2.31,2.71,55
20310,2,S.Armstrong,Midfielder,Leeds,Southampton,2,Home,2.0,2.0,60,0,0,0,2,1.87,0,0,0,0,0,0,0,0.2,0.11,0.1,4.7,2,2,0,1,32,25.81,0,0,0,0,6,0,2,14,2.31,2.71,55
20311,3,S.Armstrong,Midfielder,Leicester,Southampton,1,Away,1.0,2.0,20,0,0,0,0,0.0,0,0,0,0,0,0,0,0.04,0.31,0.1,4.7,2,2,0,1,32,25.81,0,0,0,0,6,0,2,14,2.31,2.71,55
20312,4,S.Armstrong,Midfielder,Man Utd,Southampton,1,Home,0.0,1.0,27,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.03,0.1,4.7,2,2,0,1,32,25.81,0,0,0,0,6,0,2,14,2.31,2.71,55
